Size: 256
Workaround: -73,110 canvas
123.29,63.37
123.79,137.60
124.35,207.06
124.36,157.65
124.73,59.54
125.06,3.69
126.39,150.03
127.49,111.94
127.83,69.96
127.96,184.28
128.15,194.41
128.31,97.93
129.01,17.00
129.02,228.29
129.16,94.01
130.72,36.11
130.79,176.90
130.83,70.49
131.05,107.89
131.30,181.79
131.59,161.07
131.86,235.23
132.97,37.73
133.02,208.88
133.23,192.53
133.44,215.36
134.71,237.77
134.85,88.39
135.17,187.75
135.44,59.42
135.66,79.57
135.74,165.60
136.19,250.46
137.17,155.19
137.32,6.84
137.86,14.82
138.03,83.84
138.31,198.87
138.41,174.47
138.41,253.65
140.38,147.08
140.44,15.80
140.61,67.47
141.05,252.16
141.09,188.55
141.39,30.13
141.43,111.64
141.47,108.33
141.49,221.11
141.80,136.56
141.86,205.30
142.10,102.43
142.39,224.14
142.60,9.56
142.88,185.63
142.96,45.13
144.04,73.63
144.11,117.55
144.17,127.75
144.34,31.82
144.34,177.89
144.44,17.34
145.23,169.83
145.37,89.81
145.62,223.01
145.77,132.82
146.18,28.78
146.82,177.60
147.09,242.99
147.67,55.39
147.76,238.14
147.79,161.19
147.85,250.74
147.95,230.14
148.15,47.40
148.24,212.10
148.46,15.77
149.14,74.78
149.80,26.11
149.91,226.87
150.09,95.22
150.26,11.85
150.37,198.13
150.49,81.67
150.82,68.36
150.86,201.28
150.90,114.96
151.32,250.05
151.49,165.22
152.05,33.96
152.10,213.77
152.61,93.22
152.87,25.85
153.75,137.32
153.89,82.17
154.43,22.85
154.49,32.59
154.54,147.38
154.96,196.00
155.27,19.99
155.29,77.80
155.31,86.42
155.61,239.96
155.78,35.92
156.50,3.90
156.57,129.83
156.61,142.82
156.68,11.90
156.72,94.36
157.09,98.82
157.16,167.20
157.56,27.65
157.62,170.93
157.81,183.81
157.99,84.27
158.20,211.31
158.42,145.22
158.44,88.77
159.01,162.47
159.97,150.09
160.06,137.49
160.18,68.17
160.55,33.55
160.74,226.75
160.81,83.87
161.11,130.00
161.36,23.13
161.40,134.98
161.62,55.34
162.02,170.77
162.36,64.21
162.56,48.44
163.02,236.83
163.53,224.46
163.70,57.76
164.08,0.68
164.16,175.53
164.33,239.36
164.34,147.14
164.70,93.74
164.97,21.14
165.05,253.58
165.42,150.52
165.48,198.47
165.68,177.88
165.76,105.35
165.95,111.03
166.79,224.87
167.11,208.81
167.24,190.83
167.43,182.83
167.47,147.31
168.01,173.39
168.16,15.89
168.18,68.21
168.23,188.91
168.52,228.60
168.52,251.92
168.76,197.95
169.41,115.68
169.81,181.08
170.44,200.39
170.57,96.87
170.64,239.13
170.74,38.69
170.74,151.94
170.85,51.44
171.23,118.27
171.39,206.60
171.52,89.56
171.62,8.65
171.71,86.35
171.75,124.76
171.76,242.34
172.12,110.29
173.46,150.51
173.55,103.51
173.65,201.87
174.07,54.37
174.13,78.69
174.17,134.72
174.36,45.82
174.41,58.72
175.23,25.60
175.78,21.58
177.10,112.90
177.38,52.44
177.71,9.01
177.71,146.51
177.99,20.38
178.01,229.05
178.67,5.64
178.67,218.82
179.98,193.49
180.03,151.00
180.07,10.57
180.20,31.87
180.40,73.72
180.72,209.44
181.08,253.57
181.44,20.90
181.68,101.47
182.06,128.38
182.97,94.63
183.20,139.44
183.74,44.31
183.83,198.91
183.83,220.78
183.86,47.75
183.92,125.15
184.25,166.49
184.44,202.46
184.53,224.68
184.67,184.47
185.84,227.38
185.85,163.91
186.07,106.90
186.61,76.86
186.66,186.86
187.30,81.64
187.46,234.69
187.84,138.53
187.86,37.45
188.00,9.56
188.07,50.01
188.16,44.65
188.23,31.55
188.60,147.36
188.86,167.26
189.18,203.98
190.83,250.75
190.92,137.37
190.95,28.74
190.96,32.93
190.97,224.39
191.21,154.10
191.43,228.70
191.95,166.33
192.01,25.00
192.08,151.31
192.53,131.64
192.74,35.53
192.96,115.27
193.74,119.88
193.79,250.87
193.97,206.87
194.28,0.77
194.69,82.89
194.73,90.89
194.93,63.13
195.03,142.60
195.40,27.99
195.74,163.18
196.04,203.94
196.52,251.64
196.57,150.49
196.76,243.01
197.17,97.53
198.18,37.76
198.67,193.35
198.75,179.94
199.19,43.21
199.21,40.25
199.61,235.52
200.19,115.83
200.39,89.97
200.44,139.50
200.63,255.02
200.85,251.21
200.99,195.18
201.19,205.11
201.34,246.51
201.53,55.45
201.61,224.29
202.00,202.75
203.35,235.74
203.56,182.13
203.80,57.76
204.17,195.05
204.32,253.68
204.46,250.72
204.56,14.76
204.60,2.78
204.73,243.69
204.83,240.95
205.03,52.28
205.09,225.72
205.41,62.45
205.58,91.49
206.15,7.43
206.30,151.42
207.07,44.49
207.30,161.37
207.37,196.82
207.51,64.41
207.52,103.42
207.74,248.40
207.77,153.85
208.24,115.94
208.31,87.85
208.34,210.61
208.41,130.20
208.42,175.78
209.02,188.96
209.10,82.10
209.10,101.54
210.49,181.91
210.51,197.70
210.67,5.96
211.19,151.17
211.34,220.73
211.53,65.20
211.65,217.90
211.90,165.38
212.11,174.59
214.29,150.99
214.41,168.39
214.52,131.04
214.87,160.48
215.19,210.72
215.27,224.96
215.33,101.89
215.36,180.72
215.45,125.12
215.90,6.76
215.93,55.92
216.40,145.10
216.94,173.12
217.10,168.17
217.16,108.93
217.44,164.93
217.60,111.22
217.60,194.02
217.66,65.34
217.73,209.76
217.86,131.55
217.88,105.27
218.10,13.98
218.44,61.13
218.52,81.81
218.59,4.93
218.59,134.68
218.64,169.96
219.12,113.78
219.13,119.07
219.18,228.78
219.92,249.99
220.59,51.24
220.74,131.22
220.86,146.59
220.90,110.76
221.13,62.00
221.16,230.37
221.45,18.85
221.53,234.59
222.05,43.37
222.12,141.11
222.20,104.38
222.35,80.10
223.74,72.24
223.77,4.77
223.84,82.10
223.94,54.04
224.10,253.25
224.14,77.07
224.32,165.25
224.51,91.48
225.01,133.66
225.90,33.59
225.93,8.10
226.42,147.12
226.85,131.61
227.16,253.53
227.40,58.46
228.08,70.10
228.22,26.54
228.25,225.92
228.31,233.93
228.94,243.91
229.22,60.04
229.33,32.54
229.40,154.54
229.66,200.91
230.45,247.40
230.51,92.30
230.62,107.21
230.82,228.22
230.84,233.48
230.86,208.88
230.94,190.40
231.00,195.31
231.01,140.56
231.12,53.71
231.19,217.91
231.38,221.47
231.44,74.42
231.77,121.74
231.85,162.46
233.18,248.26
233.36,165.67
233.52,210.14
233.96,5.90
234.09,92.03
234.32,31.71
234.53,114.23
234.60,133.61
235.10,60.65
235.76,189.38
236.31,234.04
236.38,227.71
236.39,240.98
236.57,172.22
236.85,13.36
236.97,146.91
237.03,109.74
237.11,22.47
237.14,33.01
237.53,5.59
237.69,244.07
237.73,48.22
237.76,198.59
237.82,177.99
237.98,163.26
237.99,237.06
238.04,89.59
238.05,28.89
238.32,231.01
238.55,138.74
238.70,59.96
238.91,92.34
239.13,135.58
239.18,62.68
239.26,186.47
239.57,169.85
240.17,199.73
240.49,43.94
240.66,97.99
241.04,166.35
241.29,126.84
241.40,251.16
241.92,13.17
241.97,47.09
241.98,21.17
243.19,110.32
243.29,162.73
243.42,121.83
243.49,238.98
243.53,209.88
243.55,98.86
243.85,37.27
243.95,71.59
244.62,194.47
244.67,251.46
244.73,255.23
244.85,234.12
245.42,20.24
245.80,206.22
246.25,155.24
246.88,101.47
247.20,98.23
247.40,232.00
247.84,203.14
247.85,75.30
247.87,161.36
248.07,193.42
248.21,174.39
248.96,89.24
249.24,182.96
249.36,24.81
249.64,156.12
249.76,45.22
249.83,133.54
250.04,214.54
250.37,140.55
250.82,250.09
251.14,48.54
251.19,110.33
251.50,229.68
251.63,204.35
251.80,177.90
252.97,242.46
253.33,200.14
253.45,9.41
253.91,225.30
254.16,217.30
254.43,234.13
254.65,109.10
255.42,11.50
Path: m0,0 h0
Style: stroke-linecap="round" stroke-width="1.2" stroke="#cbc9c6"
0.01,192.81
0.71,207.38
0.79,106.44
0.83,148.09
1.04,81.41
1.05,7.96
1.17,179.60
1.43,31.32
1.69,62.42
1.70,19.10
1.86,232.26
2.14,57.83
2.70,158.63
2.97,194.46
3.53,189.58
3.76,26.83
4.23,61.62
4.72,181.33
5.08,115.90
5.11,253.35
5.23,84.61
5.28,88.16
5.47,11.00
5.59,121.71
5.85,107.88
5.95,29.32
6.03,164.68
6.50,229.95
6.90,247.77
6.97,47.07
7.19,185.05
7.26,214.33
7.75,200.97
7.85,117.96
7.85,254.01
8.00,44.07
8.37,114.99
8.69,246.15
8.90,120.79
9.65,236.93
9.70,250.75
9.80,166.06
9.92,81.33
10.16,112.35
10.42,38.20
10.43,221.67
10.82,49.39
10.86,77.54
11.06,141.81
11.33,158.21
11.51,130.91
11.62,214.65
11.87,46.07
11.89,114.03
11.94,34.78
12.13,219.18
12.59,251.85
12.60,122.00
13.00,89.74
13.47,194.29
13.51,59.26
13.61,233.60
13.71,81.80
13.94,180.75
13.99,174.60
14.14,101.38
14.27,119.42
14.57,115.39
14.72,5.83
15.20,158.47
15.46,168.66
15.58,111.53
15.85,220.70
16.04,91.13
16.32,135.78
16.96,213.33
17.44,116.23
17.71,104.52
17.85,157.49
18.27,102.24
18.40,227.19
18.59,223.65
19.04,237.22
19.18,215.56
19.44,29.89
19.49,130.98
19.57,67.23
20.06,39.49
20.89,197.28
21.28,14.49
21.39,245.75
21.73,172.59
21.86,251.17
21.87,237.76
22.02,102.74
22.03,144.37
22.36,220.67
22.75,230.48
23.16,132.37
24.17,94.12
24.29,169.00
24.62,107.68
24.73,120.23
24.92,71.41
25.18,175.37
25.45,98.73
25.53,18.04
25.57,21.75
25.79,151.42
27.17,184.10
27.78,93.47
27.84,40.90
27.93,192.14
28.01,220.49
28.36,187.05
28.62,73.75
28.73,245.72
29.07,55.96
29.78,194.92
30.30,95.62
30.43,113.95
30.58,26.52
30.71,141.06
30.98,89.13
30.99,31.77
31.34,68.63
31.62,185.03
32.09,138.22
32.11,42.52
32.19,151.64
32.24,209.67
32.55,216.50
32.60,86.93
32.70,119.59
33.04,202.64
33.19,221.16
34.22,106.90
34.24,35.76
34.27,68.09
34.42,11.58
34.51,137.62
34.60,243.54
34.95,58.22
34.96,130.34
35.07,237.37
35.77,119.89
35.98,164.78
36.07,140.78
36.56,204.19
36.68,55.52
37.22,238.35
37.30,224.96
37.70,174.12
37.71,193.81
37.76,84.88
38.20,123.02
39.11,221.08
40.48,217.56
40.58,86.20
40.58,214.47
40.70,1.41
40.72,80.33
40.83,92.27
40.86,74.30
41.35,222.44
41.39,15.51
41.41,122.46
41.41,133.56
41.54,174.33
41.75,57.16
41.80,5.12
41.87,41.36
41.87,54.20
42.30,71.82
42.39,12.38
42.41,180.58
42.50,105.62
43.01,51.53
43.04,151.61
43.20,81.94
43.37,197.57
43.80,207.58
43.86,84.87
43.91,187.49
44.01,91.46
44.19,142.81
44.26,40.74
44.38,217.93
44.45,234.93
44.91,156.13
44.92,79.47
45.28,123.52
45.59,75.89
45.60,68.72
45.72,107.74
45.87,2.11
45.99,34.50
46.05,15.11
46.64,244.03
47.80,91.73
48.09,99.91
48.11,24.81
48.17,196.73
48.22,178.23
48.40,30.57
48.61,81.67
48.68,200.78
49.02,122.50
49.16,140.67
49.86,41.68
50.62,8.54
50.89,12.31
50.90,210.35
51.12,217.51
51.34,38.64
51.42,94.49
51.61,0.60
52.09,83.80
52.33,126.91
52.49,16.39
53.19,254.88
53.88,86.78
53.95,240.58
54.12,189.41
54.22,169.87
54.32,152.09
54.36,107.74
55.49,75.06
56.68,71.03
56.86,120.94
57.11,163.91
57.36,226.32
57.42,240.12
57.56,195.01
57.63,171.90
58.23,5.09
58.55,178.47
58.66,166.63
59.50,119.55
59.81,29.62
60.30,126.20
60.74,54.39
60.95,174.45
61.04,230.94
61.26,43.74
62.12,154.81
62.48,31.93
62.70,234.11
63.28,3.64
63.34,179.95
63.66,61.32
63.85,47.02
64.45,208.46
64.58,71.54
64.84,205.53
65.02,153.61
65.06,11.43
65.66,105.34
65.89,131.38
66.39,231.97
66.64,166.70
66.95,117.82
67.05,90.70
67.27,78.71
67.30,209.68
67.38,57.80
67.40,144.57
67.85,150.44
67.99,102.07
68.00,1.44
68.17,137.06
68.55,223.94
68.80,157.50
68.97,108.44
69.04,165.50
69.30,147.86
69.48,113.68
69.80,98.20
69.91,37.44
70.63,209.85
70.66,228.69
70.83,141.97
70.91,78.51
71.24,124.35
72.40,213.64
72.40,241.03
73.60,107.81
74.05,18.05
74.22,230.32
74.73,8.22
74.81,122.19
75.17,28.76
75.50,192.62
75.97,219.47
75.98,165.24
76.29,32.81
76.47,64.62
76.82,106.92
77.06,53.98
77.21,186.93
77.47,12.51
77.72,61.95
77.83,148.78
78.31,20.36
78.40,249.55
78.56,48.75
79.29,98.25
79.59,166.05
79.73,131.95
79.83,118.20
80.45,38.18
80.58,241.95
80.79,93.89
81.24,236.90
81.29,220.62
81.34,141.07
82.76,121.26
83.07,131.68
83.44,138.32
84.45,49.03
84.63,175.62
84.71,178.74
84.80,92.44
85.79,23.62
86.69,111.56
86.93,118.42
86.98,12.73
87.20,162.53
87.33,246.26
87.43,238.26
88.23,223.06
89.21,126.02
90.19,224.86
90.32,249.74
90.47,234.95
90.60,28.19
90.61,152.07
90.90,135.32
91.27,87.68
91.30,148.89
91.66,48.71
91.98,181.56
92.44,92.39
92.57,207.66
92.71,106.29
92.74,189.09
93.57,95.24
94.25,197.16
94.71,25.96
94.81,117.00
94.84,68.39
94.86,164.82
95.06,237.22
95.16,170.81
95.89,28.93
96.74,63.48
97.23,130.85
97.48,1.44
97.94,144.47
98.23,217.80
98.36,135.59
98.46,235.16
98.50,93.72
98.85,141.67
99.41,51.45
99.54,168.82
100.03,3.59
100.03,210.55
100.08,33.05
100.28,254.70
100.96,145.38
101.10,106.45
101.24,11.50
101.75,172.50
101.79,135.21
102.05,157.86
102.13,2.33
102.17,114.37
103.85,124.74
103.93,145.13
104.12,85.50
104.19,233.95
104.25,223.08
104.31,21.90
104.35,219.89
104.78,183.21
104.88,128.01
105.07,147.72
105.13,113.35
105.16,117.24
105.22,235.93
105.30,32.10
105.35,198.13
105.37,231.01
105.63,188.51
105.63,245.99
106.09,249.20
106.48,160.66
106.75,8.86
106.86,224.43
107.36,111.42
107.40,5.43
107.50,126.34
107.71,166.26
108.06,221.74
109.23,151.13
109.87,4.00
110.37,214.62
110.64,46.87
111.03,174.58
111.33,226.82
111.44,230.62
111.92,95.29
112.01,75.15
112.12,157.01
112.28,24.95
112.38,150.98
112.41,10.63
112.88,172.19
113.21,191.07
113.32,186.34
113.38,0.12
113.57,253.22
113.95,231.48
114.05,70.96
114.25,158.79
114.29,59.51
114.35,202.95
114.51,74.51
114.57,102.84
115.27,223.60
117.13,141.67
117.39,77.39
117.43,158.70
117.44,114.35
117.78,117.14
117.79,11.83
117.84,211.72
117.99,34.28
118.25,55.73
118.31,86.35
118.56,225.12
119.24,92.06
119.39,239.05
119.43,196.09
120.12,36.14
120.29,54.21
120.42,76.40
120.65,173.40
120.92,88.00
120.97,117.60
121.01,191.33
121.23,134.96
121.48,106.67
121.57,64.97
121.71,240.99
121.80,73.23
121.97,57.31
122.05,100.68
122.07,181.09
123.05,217.16
124.30,133.20
124.44,17.18
124.53,99.21
124.55,91.35
124.65,117.82
125.12,201.72
125.60,23.49
125.61,210.47
127.56,250.41
128.17,144.78
128.24,48.32
128.42,245.34
128.53,2.36
128.59,114.61
128.61,174.26
128.67,105.96
128.72,28.37
129.20,180.59
129.75,225.53
130.68,141.65
130.78,32.58
130.86,48.80
130.93,74.25
131.09,158.62
131.23,52.62
131.53,185.66
131.58,105.07
131.79,166.59
132.41,78.08
132.57,87.01
133.91,63.11
134.09,203.40
134.38,153.35
134.38,230.72
134.49,8.73
134.86,173.72
134.88,247.19
135.05,71.60
136.07,135.74
136.10,117.61
136.20,131.90
136.28,150.63
136.38,211.06
137.07,230.12
137.09,61.44
137.09,129.24
137.22,35.46
137.47,91.07
137.62,95.75
137.62,195.96
137.77,87.29
138.28,108.23
138.42,98.31
138.53,114.30
138.54,137.21
138.65,72.16
138.73,69.22
139.52,37.90
140.08,228.99
140.13,172.37
140.96,226.23
141.21,196.59
141.32,76.56
141.41,12.23
141.51,92.45
141.88,81.33
142.21,23.56
142.32,244.26
143.31,180.70
143.47,154.46
143.60,3.73
143.97,125.15
144.04,112.68
144.17,149.31
144.20,58.86
144.45,26.86
145.03,37.22
145.06,81.66
145.45,54.14
145.75,42.92
145.79,164.74
146.17,0.17
146.43,137.73
146.61,226.46
146.79,185.50
147.32,85.93
147.33,112.52
147.59,24.51
147.84,174.10
148.05,152.03
148.37,148.12
148.68,164.28
148.79,124.04
149.11,20.76
149.35,223.93
150.00,140.78
150.23,97.69
150.24,171.22
150.45,144.63
151.02,162.07
151.09,51.89
151.15,254.79
151.59,127.58
151.71,159.15
151.74,79.26
151.75,40.21
151.77,14.76
152.51,100.79
152.78,180.39
153.14,129.34
153.68,243.84
153.95,7.33
154.06,42.02
154.49,14.85
154.73,151.74
155.06,1.51
155.18,117.11
156.07,248.31
156.26,17.14
156.32,243.64
157.19,49.33
157.36,61.51
157.76,200.53
157.90,227.27
158.07,79.12
158.10,203.31
158.33,71.12
158.99,152.84
159.19,237.88
159.82,39.93
160.08,118.02
160.31,87.02
160.61,4.93
160.63,220.54
160.72,234.75
161.55,143.51
161.63,245.23
162.16,98.21
162.23,115.93
162.62,51.80
163.41,228.36
163.80,34.71
164.02,133.67
164.07,130.77
164.11,140.03
164.33,5.55
164.38,11.98
164.62,221.09
164.76,193.00
164.77,74.74
164.90,216.57
164.96,113.84
164.99,29.99
165.18,180.69
165.28,121.96
165.30,9.54
165.33,157.83
165.82,32.38
166.00,244.25
166.70,154.41
166.97,162.41
167.16,239.51
167.60,4.66
167.68,41.43
167.78,60.42
167.83,202.88
168.05,231.56
168.39,121.04
168.71,144.08
169.63,113.13
169.68,247.06
170.13,221.78
171.53,203.71
171.53,224.36
171.75,214.33
172.12,196.10
172.28,175.56
172.43,191.00
172.73,23.10
172.76,250.53
172.86,167.29
172.88,28.62
173.09,236.59
173.34,244.59
173.95,158.50
174.10,239.99
174.16,178.51
174.20,221.95
174.23,254.99
174.65,161.17
174.95,8.91
174.95,207.00
175.23,140.15
175.29,71.41
175.43,168.52
175.60,107.20
175.91,124.75
176.07,82.98
176.16,86.13
176.22,74.98
176.33,66.82
176.77,116.80
176.85,44.46
176.97,177.65
177.06,58.42
177.72,13.82
177.82,25.02
177.82,135.51
177.91,139.62
178.01,77.31
178.19,189.89
178.32,98.82
178.49,114.92
178.80,124.61
178.86,200.22
179.15,69.39
180.17,53.78
180.36,117.98
180.37,40.55
180.37,93.58
180.53,141.84
180.76,157.44
181.20,204.38
181.64,190.73
181.66,170.97
181.73,217.34
181.74,163.61
181.74,242.36
181.86,159.69
181.88,224.18
182.15,136.14
182.18,66.88
182.31,0.65
182.39,52.28
183.23,13.14
184.04,188.23
184.50,238.06
184.71,115.82
185.03,143.28
185.24,157.41
185.34,181.02
186.32,98.91
186.65,219.42
186.74,68.83
187.24,255.08
187.39,121.01
187.42,29.23
187.46,151.50
187.63,144.67
187.65,26.01
187.94,18.11
188.13,133.51
188.22,215.26
188.36,96.46
188.66,78.11
188.69,105.30
188.70,57.98
189.82,125.86
190.45,149.15
190.45,247.70
191.36,162.61
191.41,98.17
191.51,211.63
191.54,53.82
191.59,197.06
191.61,158.34
191.63,182.42
191.92,2.67
192.11,145.29
193.10,94.66
193.35,218.07
193.47,110.12
193.48,147.42
193.83,31.05
193.90,18.42
194.08,202.01
194.31,99.22
194.37,183.13
195.34,152.91
195.34,239.97
195.48,113.65
195.94,109.06
196.49,116.96
197.00,88.42
197.06,190.96
197.37,54.59
197.41,62.58
197.45,132.10
197.70,11.39
197.92,5.62
197.99,137.49
198.00,58.54
198.41,221.44
198.42,216.94
198.54,171.88
198.80,226.02
199.39,240.87
199.59,65.85
199.81,120.38
199.83,102.07
200.38,60.83
200.45,48.97
200.66,143.68
200.73,15.49
200.80,77.74
200.87,27.25
200.89,52.81
200.99,164.32
201.08,188.02
201.43,176.34
201.54,108.43
201.58,227.94
202.81,155.50
202.86,126.22
202.89,200.15
203.21,5.61
203.35,28.89
203.48,120.53
203.74,79.93
203.77,49.77
203.82,116.09
203.97,144.91
204.03,173.92
204.10,41.88
204.23,100.90
204.39,85.15
204.39,128.48
204.44,168.84
204.82,171.36
204.91,21.04
205.10,105.43
205.19,198.19
205.27,17.40
205.93,228.28
206.13,95.54
206.35,231.47
206.53,178.09
206.66,245.71
207.38,181.18
207.42,41.41
207.47,236.18
207.76,213.68
208.11,22.32
208.41,93.56
208.46,121.24
208.67,25.46
208.83,14.30
209.20,205.20
209.95,243.78
210.14,84.70
210.37,90.47
210.49,61.78
210.51,157.69
210.68,168.14
210.96,127.50
211.00,26.54
211.02,95.16
211.12,41.60
211.12,235.87
211.14,114.19
211.25,189.82
211.40,78.15
211.54,145.40
211.80,138.56
212.12,108.94
212.28,33.07
213.34,104.46
213.73,75.40
213.81,97.93
214.07,234.95
214.37,199.57
214.39,204.71
214.71,196.71
214.92,72.23
215.30,148.47
215.62,249.76
215.66,232.84
216.14,218.66
216.53,191.79
217.12,94.76
217.19,128.62
217.36,58.59
217.50,52.10
217.76,156.08
218.05,183.94
218.24,180.09
218.42,147.30
218.42,197.12
218.63,199.51
218.70,247.35
218.72,254.31
219.36,219.75
219.41,78.97
220.25,225.68
220.54,191.54
220.69,46.79
221.03,69.98
221.23,208.40
221.24,90.64
221.32,253.16
221.40,154.66
221.47,135.00
222.07,144.30
222.38,169.57
222.51,181.20
223.31,12.76
223.67,210.57
223.92,218.57
223.96,111.64
224.09,136.57
224.22,24.44
224.50,97.84
224.56,40.39
225.02,198.17
225.17,61.79
226.45,50.57
226.67,116.42
226.90,230.87
227.14,218.00
227.38,29.73
227.58,118.89
227.63,135.68
227.78,181.19
228.21,85.61
228.44,168.19
230.48,206.37
230.51,160.43
230.66,38.82
231.28,10.98
231.44,56.82
231.63,184.08
233.09,40.88
233.59,254.63
233.70,84.91
234.12,15.03
234.55,223.23
234.94,81.28
235.22,206.47
235.45,68.44
236.23,106.37
236.49,165.84
236.93,56.18
237.24,131.62
237.53,70.64
237.73,143.85
237.96,115.35
239.57,159.64
240.24,206.28
240.54,17.48
241.14,234.54
241.49,140.30
241.69,84.83
241.71,178.35
241.95,220.81
241.99,186.34
242.02,26.67
242.41,76.97
242.71,207.31
243.71,128.38
244.20,178.65
244.28,123.95
244.31,32.43
244.32,241.95
244.41,170.65
244.61,108.01
244.73,2.09
244.82,134.17
244.91,85.61
245.28,48.34
245.31,118.39
245.44,200.82
245.87,166.32
246.29,27.91
246.70,60.25
246.78,210.90
247.15,180.23
247.40,171.21
247.47,129.23
247.87,145.12
248.15,107.35
248.23,78.34
248.26,167.86
248.34,47.83
248.34,55.45
248.37,198.65
249.08,235.47
249.49,152.81
249.75,93.80
249.79,187.78
249.86,63.92
250.35,10.68
250.63,240.99
250.88,58.02
251.12,224.05
251.15,41.32
251.38,53.55
251.41,168.34
251.41,175.21
251.58,254.10
252.35,6.45
252.38,17.40
252.55,193.48
252.61,213.21
252.74,133.06
252.84,96.14
253.16,209.36
253.66,38.24
254.56,89.02
254.80,220.97
255.10,19.50
255.26,4.75
255.38,170.73
255.55,159.13
255.66,182.35
Path: m.3,-.4 l.1,.4
Style: stroke-linecap="round" stroke-width=".8" stroke="#cbc9c6"
0.22,190.33
0.30,54.66
0.39,174.61
0.44,93.21
0.76,35.40
1.38,118.89
1.55,41.23
1.79,3.27
2.03,45.40
2.12,253.32
2.18,101.02
2.43,220.70
2.45,183.63
2.61,240.95
2.90,76.83
2.94,124.28
3.10,0.84
4.00,95.52
4.12,15.46
4.18,231.40
4.49,42.97
4.60,186.26
4.70,221.91
4.97,136.99
5.48,92.61
5.67,250.25
6.58,177.62
7.28,189.50
7.48,157.87
7.67,195.10
7.88,219.98
7.97,124.35
8.00,144.38
8.09,90.30
8.18,77.87
8.41,18.50
8.62,2.00
8.87,154.63
9.51,162.83
9.54,41.64
10.04,205.59
10.16,14.21
10.20,3.57
10.51,9.77
11.46,196.33
11.54,31.12
11.70,178.22
11.81,170.22
12.06,227.75
12.93,238.46
13.51,38.24
14.10,79.17
14.52,67.24
14.76,223.15
14.76,230.67
14.89,247.42
14.93,241.15
14.98,196.74
15.00,99.06
15.11,171.98
15.34,127.45
15.70,226.71
16.08,32.55
16.19,37.20
16.99,68.39
17.19,54.53
17.23,3.64
17.26,239.78
17.66,251.65
17.69,218.31
17.75,40.64
17.89,189.85
18.59,122.31
18.76,50.34
18.88,184.06
18.90,243.75
18.91,193.00
20.19,110.53
20.59,188.97
20.75,211.52
21.02,105.41
21.46,193.90
21.63,22.19
21.71,81.76
22.10,97.39
22.10,154.73
22.78,248.71
22.79,63.70
22.80,51.01
22.85,54.35
23.53,29.63
24.16,80.19
24.17,77.07
24.31,227.28
24.35,14.94
24.57,195.03
24.82,85.04
24.87,158.92
24.91,117.42
25.18,234.93
25.23,103.23
25.26,204.37
25.53,145.31
25.80,50.71
26.10,90.75
26.16,112.36
26.40,225.39
26.49,63.42
26.95,166.18
27.26,7.48
27.38,60.94
27.38,237.83
27.41,68.84
27.70,109.82
28.63,137.81
28.72,210.85
28.81,223.58
28.84,155.29
29.37,59.00
29.47,133.64
29.54,91.50
29.70,181.97
30.44,11.73
30.94,191.10
31.47,145.60
31.48,16.46
31.94,34.40
32.06,54.45
32.26,13.73
32.47,171.97
32.83,91.93
32.89,231.63
33.20,235.66
33.56,24.19
33.92,198.45
34.36,64.87
34.36,225.16
34.53,181.47
35.15,38.60
35.30,217.21
35.47,251.36
35.89,175.77
35.99,221.16
37.45,190.51
37.62,68.23
37.73,228.96
37.95,97.96
37.97,184.56
38.05,15.07
38.06,78.60
38.13,151.70
38.31,120.35
38.41,12.37
38.54,37.49
38.59,142.41
38.85,235.62
38.99,58.42
39.27,167.59
39.46,205.29
40.61,193.73
40.97,145.16
41.27,48.97
41.42,225.37
41.50,98.39
41.67,19.44
42.24,77.04
42.62,0.09
42.62,230.33
43.09,168.45
43.75,111.27
43.83,88.08
44.78,246.89
44.85,47.80
44.87,58.85
45.13,131.52
45.19,255.10
45.45,190.65
45.54,95.71
46.05,167.36
46.35,135.11
46.97,27.71
47.29,204.55
47.46,143.18
47.51,38.57
48.01,240.30
48.40,35.58
48.45,166.83
48.50,94.56
48.59,253.14
48.68,0.77
48.79,170.95
48.86,17.81
48.91,145.60
49.10,162.95
49.35,244.98
50.15,114.55
50.92,73.29
51.19,175.30
51.27,88.10
51.33,34.42
51.55,81.23
52.17,181.15
52.49,61.26
52.50,98.79
52.80,46.90
53.19,216.19
53.29,148.72
53.57,208.19
54.08,121.16
55.09,244.62
55.61,177.76
55.62,230.38
55.83,81.84
55.95,48.26
57.39,96.02
57.51,150.64
57.61,107.43
57.61,208.94
57.67,139.14
57.78,191.89
58.15,8.94
58.29,230.53
58.73,182.13
60.01,101.56
60.04,19.84
60.26,162.59
60.45,15.59
60.52,68.68
60.64,244.98
60.73,160.29
60.77,207.76
60.79,1.39
61.12,187.64
61.16,122.77
61.19,254.59
61.40,215.72
61.51,114.43
61.52,177.79
61.53,168.25
61.86,87.29
61.91,37.34
62.02,11.54
62.21,157.32
62.27,165.33
62.64,222.11
63.81,116.96
63.92,64.01
64.35,128.81
64.37,92.12
64.47,241.92
64.68,187.84
65.16,224.08
65.22,68.69
65.25,1.48
65.33,114.06
65.92,158.21
66.13,100.15
67.50,85.84
68.16,191.19
68.30,139.92
68.68,206.60
68.82,55.16
68.84,104.29
68.99,236.52
69.21,70.69
70.31,159.60
71.15,105.85
71.21,185.19
71.21,204.65
71.46,216.48
71.75,100.93
71.79,32.40
